Song Name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_std_0,mfccs_mean_1,mfccs_std_1,mfccs_mean_2,mfccs_std_2,mfccs_mean_3,mfccs_std_3,mfccs_mean_4,mfccs_std_4,mfccs_mean_5,mfccs_std_5,mfccs_mean_6,mfccs_std_6,mfccs_mean_7,mfccs_std_7,mfccs_mean_8,mfccs_std_8,mfccs_mean_9,mfccs_std_9,mfccs_mean_10,mfccs_std_10,mfccs_mean_11,mfccs_std_11,mfccs_mean_12,mfccs_std_12
Californication,Californication (Deluxe Edition),Red Hot Chili Peppers,6/8/1999,329733,82,0.0021,0.592,0.767,0.00165,0.127,-2.788,0.027,96.483,0.328,4,9,0,spotify:track:48UPSzbZjgc449aqz8bxox,1999,0.45135102,0.39741004,0.4297771,0.34971762,0.4422447,0.35755566,0.27860078,0.28695005,0.3154119,0.45360026,0.3581305,0.3619381,0.33259732,0.26234728,0.3497422,0.26442248,0.2999262,0.28432363,0.24810347,0.24393567,0.24248835,0.3528059,0.27574256,0.2725972,-139.24507,103.195946,103.382545,30.184496,-12.96074,20.198475,42.362392,12.398879,14.101322,13.602917,15.111234,9.219953,-3.297058,9.695725,11.372955,8.092863,-2.6364787,8.427455,3.3124983,8.069777,1.5998312,8.261025,3.936029,6.9679675,-4.624972,7.1811967
Calling (Lose My Mind) - Radio Edit,EDM Hits,Various Artists,4/3/2020,205440,55,0.00849,0.416,0.85,0.000175,0.204,-4.91,0.0455,125.096,0.142,4,1,0,spotify:track:6LNjIsgHNs4q75uPt4rYf6,2020,0.3086458,0.31852716,0.24267241,0.36573184,0.5713846,0.32613906,0.38082457,0.33488092,0.48814207,0.37798712,0.33270168,0.47755247,0.25154555,0.2965131,0.23039047,0.2547404,0.33491534,0.2180207,0.3120741,0.2550974,0.3268235,0.31558374,0.25353584,0.34264797,-23.586243,122.62291,60.392757,23.920736,-1.2369572,17.787495,8.814016,15.359132,-1.1813554,14.795988,1.3939271,13.962582,-4.6822734,13.0119705,1.0281981,13.529152,-5.341457,12.4223585,5.4402175,10.149096,-3.9215276,9.973398,1.046799,9.126375,-7.309965,8.345871
Can’t Fight The Feeling,Can’t Fight The Feeling,Matroda,2/17/2023,171428,57,0.00505,0.781,0.902,0.0612,0.214,-4.988,0.0818,126.018,0.726,4,8,1,spotify:track:1T7fTFxkosqEF8AZzDvm6I,2023,0.4349749,0.4995148,0.5534676,0.697541,0.6275021,0.5828746,0.50573117,0.48711076,0.43780893,0.4366881,0.57798904,0.523487,0.23791206,0.27161226,0.2386877,0.27169126,0.269033,0.28793386,0.27228746,0.25567624,0.25610435,0.2532049,0.28353903,0.2562318,-38.02452,96.54277,81.20531,56.577393,-4.6766243,32.751205,24.82517,19.191168,9.708183,17.13741,9.702795,15.702029,-4.692578,13.176207,7.475669,11.765955,-1.3069713,9.407473,7.052823,9.052775,0.03217551,8.950159,1.6933033,8.338864,-2.7724328,7.750314
Candy Rain,Candy Rain,Soul For Real,1995,276066,66,0.00389,0.589,0.699,4.76e-05,0.0577,-7.529,0.0788,188.253,0.63,4,11,0,spotify:track:4j1Bk0BEIGCF9hR7cSwl9d,1995,0.3697679,0.41964456,0.4890057,0.40792015,0.5026966,0.39718404,0.5273538,0.38088566,0.35190693,0.4234056,0.3518485,0.5175081,0.26582405,0.297875,0.33903542,0.27992117,0.32977423,0.27570567,0.33887646,0.27915442,0.25385046,0.31137288,0.24053393,0.3286067,-109.79257,115.83182,44.78835,27.989786,10.090873,23.041534,22.957136,18.177633,9.012316,14.790754,7.1473727,13.07379,3.6657987,11.940498,1.0582446,11.333082,-3.4876266,10.229656,3.4101448,9.562946,-5.0644035,8.35357,1.2332436,7.972864,-5.086458,8.380518
Can't Stop,By the Way (Deluxe Edition),Red Hot Chili Peppers,7/9/2002,269000,84,0.0179,0.618,0.938,0.0,0.167,-3.442,0.0456,91.455,0.875,4,9,1,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,2002,0.39409566,0.39262968,0.49763954,0.47743502,0.53434616,0.3578697,0.38432217,0.39301118,0.36039793,0.35760388,0.33105892,0.4556627,0.29364663,0.2918455,0.3277124,0.296768,0.35151362,0.27944174,0.29968905,0.31207895,0.2829221,0.30522174,0.26384085,0.3190255,-86.920044,115.44894,57.26829,30.61161,-13.768654,23.87447,31.705591,16.180542,7.214975,12.51081,8.008446,10.918007,-0.6445192,10.625311,9.744561,9.244611,-2.4017277,8.858456,5.003955,7.7731376,-0.044103462,7.6021576,2.5911732,7.831382,-5.0187807,7.451758
Carry on Wayward Son,Leftoverture (Expanded Edition),Kansas,1976,323000,75,0.00321,0.482,0.786,8.88e-05,0.446,-5.735,0.032,126.755,0.793,4,7,1,spotify:track:4DMKwE2E2iYDKY01C335Uw,1976,0.39617452,0.31298426,0.3288306,0.28910846,0.41261864,0.35798085,0.38690457,0.518331,0.43532306,0.48535925,0.36156082,0.41865194,0.301517,0.2382203,0.27437425,0.22023025,0.31311348,0.2708777,0.2654937,0.33430552,0.27373317,0.3424724,0.25297633,0.30503476,-34.096775,88.77305,63.757435,27.761187,-6.8425727,23.548368,20.123043,19.58845,1.6428114,13.513414,6.620318,13.68394,1.1904247,11.112446,5.07672,9.6970415,1.2683213,10.699734,9.079217,9.317727,1.7040979,8.82001,-1.3415067,8.5466175,-3.5739276,7.348679
Cat & Dog,Cat & Dog,TOMORROW X TOGETHER,5/3/2019,187600,0,0.0501,0.843,0.8,6.73e-06,0.121,-3.269,0.103,159.943,0.378,4,8,1,spotify:track:0PSwNdF0sezS9piQWFxlUX,2019,0.53837526,0.32697475,0.42213342,0.2807951,0.22347674,0.22446978,0.21081066,0.25550154,0.22431153,0.37390295,0.5603913,0.33982018,0.38286197,0.23131095,0.3464354,0.25906408,0.23270151,0.22770594,0.21891196,0.2583613,0.20933282,0.278616,0.36953405,0.18899344,-81.135765,54.326122,76.95689,25.66421,-9.554098,18.060022,25.403091,14.698986,-17.897045,13.997044,17.305487,11.102127,-4.706091,9.395146,5.075734,11.548255,-11.215792,10.806277,2.9209447,9.580736,-7.9311633,8.064316,3.5999272,8.370634,-2.1881988,7.082249
catching feelings,catching feelings,raph,1/14/2022,145969,41,0.333,0.681,0.554,0.0181,0.132,-8.859,0.108,162.085,0.537,4,3,1,spotify:track:4XnAK0b5Usi1lrd6oVKH3P,2022,0.3002723,0.29032493,0.46246138,0.4587672,0.26413846,0.3059761,0.29057235,0.3991337,0.3497124,0.36673272,0.4933909,0.34836733,0.32199886,0.25498053,0.33081105,0.33906874,0.22067839,0.32158053,0.24217783,0.34269863,0.3065719,0.27035338,0.33347267,0.2805891,-128.2791,92.866905,98.7762,38.39218,35.840202,34.88663,12.216693,15.44139,13.961944,14.354333,1.8349974,13.564917,2.6167881,12.110579,-1.7864558,14.302512,-4.706096,12.068201,3.767182,9.877051,0.86829317,10.522857,-0.3612786,10.763566,-3.4373426,8.914762
Change,4 Your Eyez Only,J. Cole,12/9/2016,331480,66,0.666,0.74,0.523,0.00142,0.0968,-10.753,0.233,97.063,0.235,4,11,0,spotify:track:3pjUyVbFmM96tYhSaKJwTt,2016,0.3433462,0.3875912,0.37924114,0.31216502,0.36098006,0.370775,0.52071285,0.45389307,0.32595247,0.3524478,0.3489457,0.38304597,0.28976744,0.31606752,0.30774757,0.28061464,0.31920525,0.2915242,0.33452326,0.34090272,0.266447,0.2966537,0.29736295,0.32709467,-271.48737,98.75281,131.3821,44.025482,31.920105,29.532667,21.419842,18.457079,10.176275,17.078026,11.781714,14.212147,0.5378071,14.094327,-0.10553371,12.492849,-5.5686674,11.487067,-1.3408011,11.985195,-7.8629227,11.442336,-1.6739529,9.383143,-3.324933,9.766247
"Charlie, Last Name Wilson","Charlie, Last Name Wilson",Charlie Wilson,9/13/2005,215866,52,0.439,0.653,0.529,0.0,0.194,-6.481,0.201,67.03,0.609,4,7,1,spotify:track:6UZqMYYQQThvV55IQPvscO,2005,0.37492734,0.2907749,0.40657982,0.30846584,0.37092978,0.3014265,0.39261281,0.49494097,0.33767202,0.37338203,0.35293755,0.45619452,0.30867967,0.24743669,0.33620635,0.24368672,0.30997515,0.25590223,0.30131438,0.3344767,0.2659516,0.32298878,0.28579137,0.33283466,-105.58181,97.99571,92.221825,35.86617,21.610918,27.040337,6.1824346,19.593237,20.983366,16.988735,5.171057,13.12872,-5.662514,13.302901,2.16707,11.548261,-2.0275097,10.376982,-3.4789124,11.051803,-2.7179384,10.321944,-0.36855072,10.945267,-4.3765235,11.055248
Chasing That Feeling (English Ver. – Digital Only),The Name Chapter: FREEFALL,TOMORROW X TOGETHER,10/13/2023,182670,50,0.0133,0.672,0.825,0.0,0.063,-4.324,0.0539,142.021,0.752,4,10,0,spotify:track:3lJyZMz60jW3TTGeOFUrCd,2023,0.5029333,0.4526084,0.3121888,0.35932887,0.29675645,0.39152467,0.3118282,0.34553212,0.4399575,0.3684035,0.4993087,0.34261125,0.3403615,0.32729524,0.2494549,0.3159623,0.23035063,0.30567715,0.25530198,0.24386555,0.33609554,0.23807773,0.36047584,0.23530647,-23.050081,96.07552,71.20606,35.729877,11.122364,18.369232,21.339548,17.288557,7.8921113,11.377944,12.419297,11.667329,0.5665838,10.034144,10.7423,9.108553,1.9652444,8.905984,5.5202894,9.933981,-1.4227569,8.236774,1.1803399,8.64969,2.0466924,8.215497
Check Out,Check Out,J. Worra,11/5/2021,174138,70,0.00577,0.814,0.675,0.0818,0.0956,-6.761,0.042,125.0,0.776,4,10,0,spotify:track:2n6qz4opcJlHsEpI8030YM,2021,0.4486874,0.4042577,0.5325941,0.44726434,0.3926528,0.46933433,0.47735783,0.64226025,0.5017283,0.47075364,0.50590235,0.4566468,0.31492782,0.25482363,0.32195082,0.26848564,0.25206807,0.30244234,0.24635494,0.3044335,0.25069243,0.28187308,0.31060803,0.27288905,-69.22106,101.35501,72.915245,32.93877,32.8139,32.295692,27.687878,18.450605,11.441382,14.49833,20.179193,13.094592,6.5372405,12.007872,11.506451,9.202775,-0.6334947,8.877667,8.822961,7.9509587,0.14544284,7.9464,5.9395404,6.936921,-0.10362476,6.8525834
Chemicals (feat. Thomas Troelsen),Chemicals (feat. Thomas Troelsen),Tiësto,10/3/2015,222075,46,0.0344,0.529,0.955,4.55e-05,0.353,-2.59,0.0794,125.988,0.0893,4,10,0,spotify:track:5hZz0GjweCU7v0u5VU6KlT,2015,0.3590053,0.53515506,0.3307998,0.44920012,0.32105905,0.42066574,0.35110325,0.3768833,0.5789236,0.37873182,0.41572252,0.28930512,0.24114588,0.34883577,0.19314544,0.31900698,0.20990871,0.3070468,0.26759303,0.25700465,0.34535134,0.26260856,0.33658984,0.23131378,21.860334,86.12806,69.352806,28.146019,-1.3262774,19.880018,21.628212,17.927488,-4.0559335,12.450714,10.289004,9.957852,-0.946537,8.624827,4.0807114,7.607404,-3.2978294,8.024792,4.5042086,8.4753275,2.378055,6.8996305,1.7057207,7.090451,-2.1546185,6.724789
"Cigarette (Feat. Tablo, MISO)",boy.,offonoff,7/24/2017,241765,51,0.271,0.776,0.392,2.21e-06,0.14,-10.493,0.207,87.98,0.438,4,5,0,spotify:track:14p5EKgbPx4U3P1j5JNHeh,2017,0.39308098,0.30332303,0.39044362,0.38785714,0.2772614,0.37129894,0.36077058,0.51228553,0.35810453,0.34568813,0.42482367,0.33848777,0.34306097,0.23874857,0.30226693,0.34202495,0.23692201,0.32158047,0.26004738,0.3627369,0.28757405,0.29028773,0.33164415,0.26992044,-157.61676,91.49022,117.47734,41.52118,20.963345,34.663338,14.3197155,21.7239,12.911934,16.965593,5.202628,16.512383,-0.13145468,11.857875,4.6541624,13.098863,-3.3121762,13.322206,1.2672856,11.367748,-1.608833,10.568685,-4.3948917,9.73923,-1.8327768,8.788053
close with desires (feat. thuy),close with desires (feat. thuy),teo glacier,9/1/2023,205750,54,0.298,0.4,0.57,0.0,0.109,-6.437,0.0952,70.742,0.238,3,11,0,spotify:track:40mxgmFEtNKcgKRiiHmlHf,2023,0.34249565,0.3478356,0.40767723,0.33875188,0.52128005,0.4210007,0.53625447,0.41690174,0.33274186,0.43284622,0.38978857,0.43184584,0.28500825,0.2693069,0.32055143,0.2528534,0.33826983,0.25222093,0.34221306,0.27716622,0.24981843,0.3362814,0.26667348,0.32559034,-113.17858,113.15085,108.00461,41.58845,41.187115,29.041553,13.975513,21.18511,12.539369,17.906242,8.56447,13.863744,7.795431,13.57569,4.4321194,12.435275,1.4453542,12.590229,3.288658,10.082692,-0.3741626,10.526722,4.891704,9.012108,-6.3666773,8.888925
cloud 11,cloud 11,thủy,8/30/2024,153142,59,0.05,0.648,0.746,0.0,0.13,-3.271,0.0416,105.059,0.521,4,9,1,spotify:track:6sPUQOYM3gPHt6V6tUOGPD,2024,0.37052888,0.46641296,0.33601096,0.3182176,0.4662758,0.24404195,0.32853013,0.2224003,0.34420204,0.33643195,0.30606458,0.50845575,0.26689237,0.34703013,0.2927859,0.2424216,0.35619366,0.20427185,0.3236116,0.219331,0.31778696,0.30186194,0.23451379,0.36297032,-20.644703,84.206055,78.77752,33.87259,10.456069,28.77543,15.102317,16.892197,3.0006897,14.275165,1.0462455,16.020485,-1.9221996,11.586528,-1.2181317,11.33319,-1.5957241,9.936799,5.629009,9.156284,-6.8230824,9.087714,3.0540597,8.261809,-1.5057987,8.722589
Come & Talk To Me,Forever My Lady,Jodeci,5/28/1991,276266,57,0.223,0.61,0.571,0.0,0.366,-14.77,0.09,172.099,0.84,4,7,1,spotify:track:63uR29DnkNPUiorL30cHnj,1991,0.30739954,0.26608706,0.4162323,0.33875525,0.39937863,0.3122722,0.37597573,0.42684656,0.3492354,0.48946488,0.39443186,0.4289136,0.27617276,0.23194164,0.3364608,0.27089328,0.3245138,0.266485,0.2982469,0.3211744,0.2603471,0.3351946,0.2808289,0.32623914,-74.11264,81.79366,88.33958,31.01658,10.685251,21.151752,-0.46871892,16.85641,-4.0184646,15.641239,-1.9487659,13.210442,-10.965831,13.948302,-0.2144286,11.791142,-7.511619,11.54905,8.453218,11.299079,-3.1959953,10.273575,1.4146538,9.257224,-2.203589,9.740459
Come My Way,Come My Way,JLV,5/28/2020,148064,47,0.0987,0.81,0.645,0.0246,0.181,-5.672,0.0451,124.014,0.341,4,4,0,spotify:track:3bhY7kp9joVSQvCHMxbr5M,2020,0.37588108,0.30619285,0.39213693,0.2987301,0.3782337,0.27535594,0.29886568,0.42218474,0.34035286,0.43654445,0.3755777,0.48135653,0.31807035,0.2716316,0.35598624,0.25752926,0.33911735,0.27031142,0.26391268,0.3516759,0.28651276,0.37838534,0.2812709,0.34726262,-91.25931,94.43789,83.61722,41.30987,14.325368,37.947205,6.209951,23.12458,-8.08709,22.544376,2.567192,21.017328,-6.024629,18.32506,1.302641,17.363426,-5.3524075,13.807615,3.1108475,14.00072,-1.7471133,12.885669,1.803009,13.072111,0.97708285,14.366254
Come Out and Play,Smash,The Offspring,4/8/1994,197800,71,0.0675,0.519,0.77,3.48e-06,0.0762,-8.788,0.0809,158.29,0.921,4,7,1,spotify:track:5JJDu0Z5DKe7mR31MGksSg,1994,0.41084793,0.4339948,0.40849108,0.40300184,0.48514068,0.48411307,0.59396803,0.52816945,0.41898215,0.39723668,0.37780973,0.41872498,0.27627537,0.2806826,0.28279394,0.25530568,0.3055307,0.28388268,0.31317028,0.2931563,0.26607254,0.2759748,0.24793348,0.28689542,-114.55632,96.29145,57.916634,23.804737,-6.09974,16.928434,35.841824,11.799335,-0.84394264,10.112125,5.111668,10.794944,-0.22356403,8.851832,12.352896,7.759726,-4.3309216,7.312516,2.7996817,8.475385,-0.40765676,6.872055,2.4224625,5.953498,-3.08009,6.5029774
Come Together - Remastered 2009,Abbey Road (Remastered),The Beatles,9/26/1969,259946,76,0.0304,0.53,0.376,0.247,0.0926,-11.913,0.04,164.775,0.188,4,9,0,spotify:track:2EqlS6tkEnglzr7tkKAAYD,1969,0.40438238,0.4943883,0.5758953,0.46861088,0.35349235,0.37390134,0.31481865,0.29409242,0.33126792,0.40139306,0.31751734,0.33259106,0.2933193,0.3107778,0.38075605,0.30772293,0.23431244,0.32921842,0.26238078,0.29221845,0.31267455,0.3470381,0.26099163,0.2556244,-161.42708,105.33545,84.14131,42.329792,13.112868,23.414963,50.15493,19.367546,7.23859,15.719949,22.150639,10.861366,4.5982723,10.782243,17.822563,8.910628,3.9181442,8.287597,10.646416,8.645437,4.001237,8.2702055,3.3035345,7.7754345,-0.14440836,8.214643
"Corte Madera, CA",Spaceships on the Blade,Larry June,8/19/2022,102775,55,0.245,0.59,0.735,0.0,0.274,-6.542,0.402,150.827,0.804,4,4,0,spotify:track:1JczBx5oXAnPBtmGeW3Aik,2022,0.46089366,0.36475018,0.34100348,0.38933572,0.5694321,0.43634906,0.426953,0.4565581,0.4050475,0.40574765,0.44713977,0.587603,0.29867792,0.2867028,0.29276073,0.25881308,0.33338928,0.29607219,0.29552874,0.31057814,0.28682595,0.30637363,0.28472942,0.28742647,-98.50545,103.74628,93.987206,38.662,8.543001,26.16584,19.601177,19.300682,3.5934663,19.52709,6.5137157,13.150722,-8.916393,13.986905,5.650763,12.686943,-6.3531995,10.7555275,-0.7751904,10.972724,-0.3347114,10.716839,1.4789232,8.609428,-1.5076677,8.815897
cough drops,cough drops,almost monday,10/5/2022,163990,54,0.000965,0.62,0.702,0.0,0.178,-5.13,0.0364,76.507,0.785,4,9,0,spotify:track:5Jpj3lCgX06bu6STIjUYKN,2022,0.38136342,0.31879905,0.37577614,0.41420516,0.584898,0.49549577,0.3528373,0.38193247,0.3859086,0.43533492,0.36852723,0.37608564,0.30721772,0.2627871,0.3029737,0.26868752,0.3231773,0.32061478,0.24405757,0.27597055,0.2784192,0.33448985,0.27963507,0.26489824,-25.537516,94.05576,78.9522,35.78509,-6.4492183,32.061855,29.177568,16.786522,8.109696,15.543851,5.1498585,15.203484,1.4558158,10.794686,3.3647935,17.617327,2.4203818,8.471655,6.6259985,8.858254,0.927733,8.409734,3.0024467,8.703991,-5.2251287,8.653533
CPR,Last Day Of Summer,Summer Walker,10/19/2018,203240,60,0.637,0.693,0.369,0.00335,0.0951,-12.683,0.175,140.148,0.141,4,7,0,spotify:track:5Tp4UJvnsF4Zd05k0zXUte,2018,0.47225463,0.3761411,0.43254346,0.3965818,0.25891575,0.31750077,0.27301028,0.37106878,0.2945257,0.31220824,0.42102033,0.39035618,0.3875796,0.30434686,0.339742,0.3214229,0.22345896,0.33206734,0.2528374,0.34150663,0.25326392,0.23398218,0.31238437,0.28584042,-193.53818,107.58701,107.01668,38.81256,20.939754,28.02872,28.92023,21.01154,12.9697,15.609395,12.872438,15.916423,8.808299,15.365858,-1.7422637,14.902885,4.4351115,13.356347,0.35933223,14.365529,-10.565927,11.4337435,-6.2231436,10.217954,-9.829109,10.24028
crash & burn,wings,thủy,10/4/2024,191020,41,0.176,0.595,0.599,0.0,0.176,-7.865,0.0349,97.994,0.155,4,1,1,spotify:track:4xZ2DCv0AhOg7NUuqjRbCl,2024,0.4400514,0.3519536,0.45665032,0.4263163,0.3048181,0.39057893,0.32104802,0.4825716,0.43563977,0.34535098,0.431993,0.36643052,0.32605284,0.2605064,0.3244094,0.3112218,0.23312207,0.3461026,0.24819155,0.3382916,0.31927794,0.25122562,0.32966614,0.26690918,-43.356422,77.67259,77.718445,29.07426,16.072077,22.588486,14.15476,19.163084,7.578487,11.668992,10.8083935,11.203358,4.648387,9.953853,0.032869004,11.124931,0.5650939,8.373971,5.0375557,8.772611,-7.692458,8.926379,2.9050272,7.8457355,-1.0763701,8.606918
Crazy Train,Blizzard Of Ozz (40th Anniversary Expanded Edition),Ozzy Osbourne,9/18/2020,293183,76,0.408,0.454,0.913,0.000271,0.248,-4.008,0.107,137.688,0.521,4,9,1,spotify:track:7ACxUo21jtTHzy7ZEV56vU,2020,0.31330034,0.4278749,0.36878178,0.4298255,0.5827008,0.35975924,0.3757086,0.315418,0.43049517,0.5398236,0.35735828,0.3145209,0.2218719,0.2999953,0.26301387,0.26687047,0.3160367,0.22253343,0.29854497,0.21738186,0.27092615,0.3305613,0.23147969,0.26285702,-37.688236,93.09874,82.04961,26.512152,-3.4970093,18.639803,55.95482,14.352487,-14.564617,10.362519,-5.481509,10.657207,-11.991866,10.489574,9.405226,8.619728,-4.846059,7.633155,2.5483756,6.9633236,-7.3183537,7.0471306,9.993849,7.871394,-7.8291116,6.7114835
Crown Of Thorns,Apple,Mother Love Bone,1/1/1990,382533,42,0.146,0.364,0.414,1.15e-06,0.0975,-14.011,0.0298,139.116,0.458,4,4,0,spotify:track:3UhOnJHr4XYGgFLoQE9JFt,1990,0.28983557,0.28490287,0.38132724,0.3833879,0.5220461,0.3095773,0.33300355,0.44383883,0.39580745,0.45985258,0.32304308,0.3426069,0.27409726,0.23458704,0.30618992,0.25116658,0.34930527,0.2326269,0.26239008,0.35953617,0.251481,0.3393934,0.22021106,0.28365284,-157.052,108.71086,90.85787,26.286392,-0.3323783,19.481037,23.561205,13.657294,8.606953,9.508283,8.162107,8.858996,-0.082818426,9.436049,2.3414826,6.957713,-1.0506824,7.037395,3.9007323,6.9097605,-0.53221565,7.4992995,3.065326,7.352578,-6.7971177,6.9594016
Crunk Ain't Dead,Crunk Ain't Dead,Duke Deuce,12/9/2019,113149,54,0.0397,0.767,0.931,0.0,0.182,-1.472,0.269,145.938,0.474,4,11,0,spotify:track:4RsTfAuTiUyL7GKGPiNC0w,2019,0.3850954,0.39671728,0.4490893,0.46848577,0.5932618,0.46125656,0.41914314,0.45360303,0.44842264,0.46428508,0.39458758,0.3944319,0.30620068,0.2940755,0.30952933,0.27995363,0.32810742,0.28435048,0.2801883,0.3249747,0.31430933,0.30472514,0.28542218,0.30221093,-125.48173,140.04446,77.6578,34.941883,5.1588283,26.449411,17.297077,21.033981,3.555438,19.29821,4.4697533,14.99801,-2.096138,16.07028,10.530718,14.094047,-0.78240657,14.18992,5.72281,12.7987175,6.6137853,12.092411,7.8411975,12.026491,3.2772937,9.541533
Crush,SEVENTEEN 9th Mini Album 'Attacca',SEVENTEEN,10/22/2021,169560,57,0.13,0.847,0.791,0.0,0.205,-4.258,0.039,109.968,0.879,4,0,1,spotify:track:68kHuoBxtNcWZWxBu1V007,2021,0.45482627,0.41338226,0.46224606,0.40978783,0.540502,0.41524583,0.34310567,0.39019686,0.3780933,0.44223222,0.3673557,0.4102119,0.31598896,0.2928572,0.3309296,0.27196336,0.34206238,0.28860784,0.2674092,0.29377666,0.27374426,0.3275918,0.27285287,0.28980795,-23.686234,86.88887,66.02904,38.850563,-6.265982,24.582333,17.215355,18.618721,-0.12490053,15.773476,7.0558805,13.708303,-5.950606,13.43822,0.090029344,11.556601,-6.4096246,10.856475,6.063142,10.31399,-2.26913,9.058813,0.7102685,8.928767,-1.9461561,8.811733
